,,,,,,,,,sum(occupied_stations over steps) / sum(total_stations over steps),,,,,
Objective,Arch,Prompt,Model,Scenario,Seed,llm_calls,json_generation_failures,llm_missing_or_invalid_actions,charging_station_utilization_rate,elapsed_seconds,steps to first delivery,total deliveries,total steps,summary_json_path
,,,,small_picker_heavy_2v4,0,1047,0,0,0.145668135095,5241.8482306,24,5,1135,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/phi4/small_picker_heavy_2v4/json/summary.json
,,,,small_balanced_2v2,0,148,0,0,0.116,705.992320299,,0,500,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/phi4/small_balanced_2v2/json/summary.json
,,,,small_agv_heavy_4v2,0,1007,0,0,0.086129753915,5443.63061142,41,10,1192,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/phi4/small_agv_heavy_4v2/json/summary.json
,,,,medium_balanced_4v4,0,1349,0,0,0.110758003766,8333.65758276,131,5,1062,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/phi4/medium_balanced_4v4/json/summary.json
,,,,medium_agv_heavy_6v2,0,682,0,0,0.0656175771971,4327.65548563,28,4,842,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/phi4/medium_agv_heavy_6v2/json/summary.json
Calls,Shared,Json,qwen 14b (2.5),tiny_balanced_1v1,0,686,0,0,0.460405156538,1709.95188737,43,1,543,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/qwen2.5_14b/tiny_balanced_1v1/json/summary.json
,,,,small_picker_heavy_2v4,0,2299,0,0,0.342,6884.72136831,,0,500,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/qwen2.5_14b/small_picker_heavy_2v4/json/summary.json
,,,,small_balanced_2v2,0,1069,0,0,0.4755,2996.73745179,,0,500,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/qwen2.5_14b/small_balanced_2v2/json/summary.json
,,,,small_agv_heavy_4v2,0,1972,0,2,0.108333333333,7083.68573976,,0,500,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/qwen2.5_14b/small_agv_heavy_4v2/json/summary.json
,,,,medium_balanced_4v4,0,2797,0,0,0.187,9508.59763265,,0,500,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/qwen2.5_14b/medium_balanced_4v4/json/summary.json
,,,,medium_agv_heavy_6v2,0,2153,0,2,0.22,8127.05589962,,0,500,Battery-TA-RWARE/results/calls/shared_context/json/session_20260401_121402/qwen2.5_14b/medium_agv_heavy_6v2/json/summary.json
Calls,Shared,Natural,llama 1b (3.2),tiny_balanced_1v1,0,743,NA,0,0.476817702845,320.907701015,63,5,949,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260328_230923/llama3.2_1b/tiny_balanced_1v1/language/summary.json
,,,,small_picker_heavy_2v4,0,2298,NA,0,0.314264919942,1469.38858461,106,7,1145,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/llama3.2_1b/small_picker_heavy_2v4/language/summary.json
,,,,small_balanced_2v2,0,464,NA,0,0.0735,400.633504391,,0,500,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/llama3.2_1b/small_balanced_2v2/language/summary.json
,,,,small_agv_heavy_4v2,0,2430,NA,0,0.130200860832,2148.52098179,15,9,1394,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/llama3.2_1b/small_agv_heavy_4v2/language/summary.json
,,,,medium_balanced_4v4,0,4288,NA,0,0.147942521228,5827.28191137,43,16,1531,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260328_230923/llama3.2_1b/medium_balanced_4v4/language/summary.json
,,,,medium_agv_heavy_6v2,0,1875,NA,0,0.00291120815138,4219.12916136,43,4,687,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/llama3.2_1b/medium_agv_heavy_6v2/language/summary.json
Calls,Shared,Natural,llama 3b (3.2),tiny_balanced_1v1,0,819,NA,0,0.109424920128,610.104315996,37,11,1252,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/llama3.2_3b/tiny_balanced_1v1/language/summary.json
,,,,small_picker_heavy_2v4,0,2111,NA,0,0.0327235772358,2943.12310648,32,6,820,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/llama3.2_3b/small_picker_heavy_2v4/language/summary.json
,,,,small_balanced_2v2,0,1989,NA,0,0.0557939914163,2118.92389941,44,10,1165,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/llama3.2_3b/small_balanced_2v2/language/summary.json
,,,,small_agv_heavy_4v2,0,2633,NA,0,0.134495084897,2698.75423002,31,20,1119,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/llama3.2_3b/small_agv_heavy_4v2/language/summary.json
,,,,medium_balanced_4v4,0,1643,NA,0,0.0218878248974,4142.84674954,48,6,731,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/llama3.2_3b/medium_balanced_4v4/language/summary.json
,,,,medium_agv_heavy_6v2,0,3044,NA,0,0.106336805556,4894.83386779,26,20,1152,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/llama3.2_3b/medium_agv_heavy_6v2/language/summary.json
Calls,Shared,Natural,mistral 7b,tiny_balanced_1v1,0,665,NA,0,0.107535321821,841.897990942,34,2,637,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/mistral_7b/tiny_balanced_1v1/language/summary.json
,,,,small_picker_heavy_2v4,0,1715,NA,0,0.0908152734778,3328.23710418,24,6,969,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/mistral_7b/small_picker_heavy_2v4/language/summary.json
,,,,small_balanced_2v2,0,3664,NA,0,0.267042475092,5263.00168872,39,12,1907,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/mistral_7b/small_balanced_2v2/language/summary.json
,,,,small_agv_heavy_4v2,0,4881,NA,0,0.223776795942,7810.32520533,33,19,2037,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/mistral_7b/small_agv_heavy_4v2/language/summary.json
,,,,medium_balanced_4v4,0,3420,NA,0,0.191698352345,6522.2922554,46,5,789,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/mistral_7b/medium_balanced_4v4/language/summary.json
,,,,medium_agv_heavy_6v2,0,2590,NA,0,0.0376506024096,7535.55679274,40,15,913,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/mistral_7b/medium_agv_heavy_6v2/language/summary.json
Calls,Shared,Natural,gemma 12b,tiny_balanced_1v1,0,1442,NA,0,0.119769557307,3066.85486245,35,20,1649,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/gemma3_12b/tiny_balanced_1v1/language/summary.json
,,,,small_picker_heavy_2v4,0,4083,NA,0,0.136281355056,11138.7765851,24,20,2578,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/gemma3_12b/small_picker_heavy_2v4/language/summary.json
,,,,small_balanced_2v2,0,140,NA,0,0.101,422.168847084,,0,500,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/gemma3_12b/small_balanced_2v2/language/summary.json
,,,,small_agv_heavy_4v2,0,1805,NA,0,0.146255947909,5112.12215233,41,11,1331,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/gemma3_12b/small_agv_heavy_4v2/language/summary.json
,,,,medium_balanced_4v4,0,1456,NA,0,0.119227353464,5759.30449247,46,6,1126,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/gemma3_12b/medium_balanced_4v4/language/summary.json
,,,,medium_agv_heavy_6v2,0,1048,NA,0,0.101334951456,3496.42346215,40,6,824,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/gemma3_12b/medium_agv_heavy_6v2/language/summary.json
Calls,Shared,Natural,phi4,tiny_balanced_1v1,0,95,NA,0,0.119626168224,408.682212353,35,1,535,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/phi4/tiny_balanced_1v1/language/summary.json
,,,,small_picker_heavy_2v4,0,577,NA,0,0.143067846608,4230.56404305,24,3,565,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/phi4/small_picker_heavy_2v4/language/summary.json
,,,,small_balanced_2v2,0,183,NA,0,0.0952797202797,1074.50732088,72,1,572,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/phi4/small_balanced_2v2/language/summary.json
,,,,small_agv_heavy_4v2,0,1156,NA,0,0.0884920634921,8802.4260006,41,9,1260,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/phi4/small_agv_heavy_4v2/language/summary.json
,,,,medium_balanced_4v4,0,1282,NA,0,0.12257751938,10023.997642,46,7,1032,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/phi4/medium_balanced_4v4/language/summary.json
,,,,medium_agv_heavy_6v2,0,508,NA,0,0.0741869918699,3842.25212383,32,5,738,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/phi4/medium_agv_heavy_6v2/language/summary.json
Calls,Shared,Natural,qwen 14b (2.5),tiny_balanced_1v1,0,354,NA,0,0.150057937428,687.241015911,35,3,863,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/qwen2.5_14b/tiny_balanced_1v1/language/summary.json
,,,,small_picker_heavy_2v4,0,2804,NA,0,0.159381237525,7173.88382125,24,17,1670,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/qwen2.5_14b/small_picker_heavy_2v4/language/summary.json
,,,,small_balanced_2v2,0,346,NA,0,0.116695804196,851.951381207,72,1,572,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/qwen2.5_14b/small_balanced_2v2/language/summary.json
,,,,small_agv_heavy_4v2,0,1411,NA,0,0.0974403723095,3769.77058816,41,10,1146,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/qwen2.5_14b/small_agv_heavy_4v2/language/summary.json
,,,,medium_balanced_4v4,0,1592,NA,0,0.143590998043,5807.38651896,48,6,1022,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/qwen2.5_14b/medium_balanced_4v4/language/summary.json
,,,,medium_agv_heavy_6v2,0,1173,NA,0,0.0600997506234,4506.97939491,32,9,2005,Battery-TA-RWARE/results/calls/shared_context/natural/session_20260329_094333/qwen2.5_14b/medium_agv_heavy_6v2/language/summary.json
Shelf Deliveries,Centralized,Json,llama 1b (3.2),tiny_balanced_1v1,0,69,,0,,233.739522457,,0,200,Battery-TA-RWARE/results/shelf/central_llm_experiments/JSON/session_20260319_132509/llama3.2_1b/tiny_balanced_1v1/language/summary.json
